Resource,Zone,StartCap,RetCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
NYUP_biomass_2,12,47.9,0.0,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_conventional_hydroelectric_1,12,3522.3,0.0,0.0,3522.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_hydroelectric_pumped_storage_1,12,1406.7,0.0,0.0,1406.7,0.0,21803.8,0.0,0.0,21803.8,0.0,0.0,0.0,0.0
NYUP_natural_gas_fired_combined_cycle_1,12,6565.9,0.0,0.0,6565.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_natural_gas_fired_combined_cycle_2,12,1836.7,0.0,0.0,1836.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_natural_gas_fired_combustion_turbine_1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_natural_gas_fired_combustion_turbine_2,12,57.6,0.0,0.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_natural_gas_internal_combustion_engine_1,12,19.5,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_natural_gas_steam_turbine_1,12,49.2,0.0,0.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_nuclear_1,12,3358.3,0.0,0.0,3358.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_onshore_wind_turbine_1,12,3389.0,0.0,0.0,3389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_petroleum_liquids_1,12,75.5,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_small_hydroelectric_1,12,445.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_solar_photovoltaic_1,12,1742.8,0.0,0.0,1742.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_batteries_1,13,95.8,0.0,0.0,95.8,0.0,171.6,0.0,0.0,171.6,0.0,0.0,0.0,0.0
PJMC_biomass_1,13,14.5,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_biomass_2,13,15.9,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_hydroelectric_1,13,11.2,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_steam_coal_1,13,1538.0,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_steam_coal_2,13,1108.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_1,13,4843.4,0.0,0.0,4843.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_2,13,195.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_1,13,101.8,0.0,0.0,101.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_2,13,8523.9,0.0,0.0,8523.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_internal_combustion_engine_1,13,118.5,0.0,0.0,118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_steam_turbine_1,13,44.2,0.0,0.0,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_nuclear_1,13,10898.1,0.0,0.0,10898.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_onshore_wind_turbine_1,13,4488.8,0.0,0.0,4488.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_petroleum_liquids_1,13,55.3,0.0,0.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_small_hydroelectric_1,13,9.4,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_solar_photovoltaic_1,13,344.1,0.0,0.0,344.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_batteries_1,14,40.5,0.0,0.0,40.5,0.0,74.6,0.0,0.0,74.6,0.0,0.0,0.0,0.0
PJMD_biomass_1,14,85.6,0.0,0.0,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_biomass_2,14,62.8,0.0,0.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_hydroelectric_1,14,613.1,0.0,0.0,613.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_steam_coal_1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_steam_coal_2,14,881.0,0.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_hydroelectric_pumped_storage_1,14,3003.0,0.0,0.0,3003.0,0.0,46546.5,0.0,0.0,46546.5,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combined_cycle_1,14,6969.3,0.0,0.0,6969.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combined_cycle_2,14,730.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_1,14,1874.0,0.0,0.0,1874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_2,14,59.5,0.0,0.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_3,14,2627.0,0.0,0.0,2627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_internal_combustion_engine_1,14,2.3,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_steam_turbine_1,14,20.3,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_nuclear_1,14,3708.0,0.0,0.0,3708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_onshore_wind_turbine_1,14,208.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_petroleum_liquids_1,14,319.2,0.0,0.0,319.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_small_hydroelectric_1,14,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_solar_photovoltaic_1,14,4753.6,0.0,0.0,4753.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_batteries_1,15,107.0,0.0,0.0,107.0,0.0,145.5,0.0,0.0,145.5,0.0,0.0,0.0,0.0
PJME_biomass_1,15,93.1,0.0,0.0,93.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_biomass_2,15,156.8,0.0,0.0,156.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_hydroelectric_1,15,1177.1,0.0,0.0,1177.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_steam_coal_1,15,8109.0,0.0,0.0,8109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_steam_coal_2,15,1278.9,0.0,0.0,1278.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_hydroelectric_pumped_storage_1,15,1942.0,0.0,0.0,1942.0,0.0,30101.0,0.0,0.0,30101.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combined_cycle_1,15,4185.9,0.0,0.0,4185.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combined_cycle_2,15,22981.1,0.0,0.0,22981.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_1,15,267.5,0.0,0.0,267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_2,15,3978.0,0.0,0.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_3,15,888.4,0.0,0.0,888.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_internal_combustion_engine_1,15,264.8,0.0,0.0,264.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_steam_turbine_1,15,1325.2,0.0,0.0,1325.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_nuclear_1,15,12829.4,0.0,0.0,12829.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_onshore_wind_turbine_1,15,1314.4,0.0,0.0,1314.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_petroleum_liquids_1,15,738.7,0.0,0.0,738.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_small_hydroelectric_1,15,68.5,0.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_solar_photovoltaic_1,15,2221.2,0.0,0.0,2221.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_batteries_1,16,97.3,0.0,0.0,97.3,0.0,187.6,0.0,0.0,187.6,0.0,0.0,0.0,0.0
PJMW_biomass_1,16,32.3,0.0,0.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_biomass_2,16,5.3,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_hydroelectric_1,16,884.8,0.0,0.0,884.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_1,16,20666.0,0.0,0.0,20666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_2,16,1299.0,0.0,0.0,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_3,16,666.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_hydroelectric_pumped_storage_1,16,238.0,0.0,0.0,238.0,0.0,3689.0,0.0,0.0,3689.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combined_cycle_1,16,18210.8,0.0,0.0,18210.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combined_cycle_2,16,1120.6,0.0,0.0,1120.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_1,16,668.7,0.0,0.0,668.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_2,16,10942.4,0.0,0.0,10942.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_internal_combustion_engine_1,16,90.5,0.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_steam_turbine_1,16,70.1,0.0,0.0,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_nuclear_1,16,6326.0,0.0,0.0,6326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_onshore_wind_turbine_1,16,4454.0,0.0,0.0,4454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_petroleum_liquids_1,16,213.5,0.0,0.0,213.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_small_hydroelectric_1,16,203.7,0.0,0.0,203.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_solar_photovoltaic_1,16,4143.6,0.0,0.0,4143.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_batteries_1,17,240.2,0.0,0.0,240.2,0.0,363.7,0.0,0.0,363.7,0.0,0.0,0.0,0.0
RMRG_biomass_1,17,6.1,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_biomass_2,17,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_hydroelectric_1,17,708.1,0.0,0.0,708.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_steam_coal_1,17,4458.0,0.0,0.0,4458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_steam_coal_2,17,4338.0,0.0,0.0,4338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_hydroelectric_pumped_storage_1,17,580.8,0.0,0.0,580.8,0.0,9002.4,0.0,0.0,9002.4,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combined_cycle_1,17,1606.5,0.0,0.0,1606.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combined_cycle_2,17,1955.0,0.0,0.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combustion_turbine_1,17,2874.4,0.0,0.0,2874.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combustion_turbine_2,17,486.4,0.0,0.0,486.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_internal_combustion_engine_1,17,247.2,0.0,0.0,247.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_steam_turbine_1,17,597.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_onshore_wind_turbine_1,17,11502.6,0.0,0.0,11502.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_petroleum_liquids_1,17,21.1,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_small_hydroelectric_1,17,104.6,0.0,0.0,104.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_solar_photovoltaic_1,17,2310.4,0.0,0.0,2310.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_batteries_1,18,2.2,0.0,0.0,2.2,0.0,3.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0
SPPC_biomass_1,18,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_biomass_2,18,7.8,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_hydroelectric_1,18,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_steam_coal_1,18,4666.7,0.0,0.0,4666.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_steam_coal_2,18,2337.8,0.0,0.0,2337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combined_cycle_1,18,1560.2,0.0,0.0,1560.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combined_cycle_2,18,312.8,0.0,0.0,312.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_1,18,3253.6,0.0,0.0,3253.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_2,18,193.5,0.0,0.0,193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_3,18,438.2,0.0,0.0,438.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_internal_combustion_engine_1,18,425.8,0.0,0.0,425.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_steam_turbine_1,18,10.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_nuclear_1,18,1255.0,0.0,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_onshore_wind_turbine_1,18,8379.7,0.0,0.0,8379.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_petroleum_liquids_1,18,247.6,0.0,0.0,247.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_small_hydroelectric_1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_solar_photovoltaic_1,18,101.9,0.0,0.0,101.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_batteries_1,19,4.7,0.0,0.0,4.7,0.0,12.7,0.0,0.0,12.7,0.0,0.0,0.0,0.0
SPPN_biomass_1,19,7.4,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_biomass_2,19,15.9,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_hydroelectric_1,19,2510.0,0.0,0.0,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_steam_coal_1,19,4291.2,0.0,0.0,4291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_steam_coal_2,19,1068.7,0.0,0.0,1068.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combined_cycle_1,19,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combined_cycle_2,19,344.6,0.0,0.0,344.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combustion_turbine_1,19,2324.5,0.0,0.0,2324.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combustion_turbine_2,19,120.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_internal_combustion_engine_1,19,414.4,0.0,0.0,414.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_steam_turbine_1,19,231.2,0.0,0.0,231.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_nuclear_1,19,770.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_onshore_wind_turbine_1,19,7510.5,0.0,0.0,7510.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_petroleum_liquids_1,19,59.2,0.0,0.0,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_small_hydroelectric_1,19,62.1,0.0,0.0,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_solar_photovoltaic_1,19,125.6,0.0,0.0,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_batteries_1,20,222.0,0.0,0.0,222.0,0.0,446.2,0.0,0.0,446.2,0.0,0.0,0.0,0.0
SPPS_biomass_1,20,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_biomass_2,20,27.8,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_hydroelectric_1,20,2008.3999999999999,0.0,0.0,2008.3999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_steam_coal_1,20,5269.0,0.0,0.0,5269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_steam_coal_2,20,2447.0,0.0,0.0,2447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_hydroelectric_pumped_storage_1,20,474.0,0.0,0.0,474.0,0.0,7347.0,0.0,0.0,7347.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combined_cycle_1,20,2157.9,0.0,0.0,2157.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combined_cycle_2,20,6887.7,0.0,0.0,6887.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_1,20,332.4,0.0,0.0,332.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_2,20,3263.0,0.0,0.0,3263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_3,20,135.6,0.0,0.0,135.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_internal_combustion_engine_1,20,437.2,0.0,0.0,437.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_steam_turbine_1,20,2714.2,0.0,0.0,2714.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_onshore_wind_turbine_1,20,19174.2,0.0,0.0,19174.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_petroleum_liquids_1,20,52.3,0.0,0.0,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_small_hydroelectric_1,20,39.3,0.0,0.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_solar_photovoltaic_1,20,334.8,0.0,0.0,334.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_batteries_1,21,160.8,0.0,0.0,160.8,0.0,300.7,0.0,0.0,300.7,0.0,0.0,0.0,0.0
SRCA_biomass_1,21,45.3,0.0,0.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_biomass_2,21,78.8,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_hydroelectric_1,21,1650.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_steam_coal_1,21,12994.0,0.0,0.0,12994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_steam_coal_2,21,698.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_hydroelectric_pumped_storage_1,21,2876.0,0.0,0.0,2876.0,0.0,44578.0,0.0,0.0,44578.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combined_cycle_1,21,9004.2,0.0,0.0,9004.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combined_cycle_2,21,316.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combustion_turbine_1,21,866.6,0.0,0.0,866.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combustion_turbine_2,21,9825.2,0.0,0.0,9825.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_steam_turbine_1,21,565.7,0.0,0.0,565.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_nuclear_1,21,12106.7,0.0,0.0,12106.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_petroleum_liquids_1,21,197.8,0.0,0.0,197.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_small_hydroelectric_1,21,34.6,0.0,0.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_solar_photovoltaic_1,21,7941.2,0.0,0.0,7941.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_batteries_1,22,122.3,0.0,0.0,122.3,0.0,244.6,0.0,0.0,244.6,0.0,0.0,0.0,0.0
SRCE_biomass_1,22,25.2,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_biomass_2,22,10.1,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_hydroelectric_1,22,4684.2,0.0,0.0,4684.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_steam_coal_1,22,11116.0,0.0,0.0,11116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_steam_coal_2,22,528.3,0.0,0.0,528.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_hydroelectric_pumped_storage_1,22,1683.8,0.0,0.0,1683.8,0.0,26098.9,0.0,0.0,26098.9,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combined_cycle_1,22,3978.1,0.0,0.0,3978.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combined_cycle_2,22,7536.5,0.0,0.0,7536.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_1,22,5858.6,0.0,0.0,5858.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_2,22,123.5,0.0,0.0,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_3,22,734.4,0.0,0.0,734.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_internal_combustion_engine_1,22,3.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_steam_turbine_1,22,63.8,0.0,0.0,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_nuclear_1,22,8431.3,0.0,0.0,8431.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
